code,level,type,localPrefix,name,postCode
11.01.06.2017,4,DESA,Gampong,Lubuk Layu,23752
11.01.06.2018,4,DESA,Gampong,Suaq Hulu,23752
11.01.06.2019,4,DESA,Gampong,Tampang,23752
11.01.06.2020,4,DESA,Gampong,Payonan Gadang,23752
11.01.06.2021,4,DESA,Gampong,Gadang,23752
11.01.06.2022,4,DESA,Gampong,Baru,23752
11.01.06.2023,4,DESA,Gampong,Ladang Kasik Putih,23752
11.01.06.2024,4,DESA,Gampong,Air Sialang Hilir.,23752
11.01.06.2025,4,DESA,Gampong,Air Sialang Hulu,23752
11.01.06.2026,4,DESA,Gampong,Air Sialang Tengah,23752
11.01.06.2027,4,DESA,Gampong,Balai,23752
11.01.06.2028,4,DESA,Gampong,Arafah,23752
11.01.07,3,KECAMATAN,Kecamatan,Sawang,
11.01.07.2001,4,DESA,Gampong,Sikulat,23753
11.01.07.2002,4,DESA,Gampong,Sawang I,23753
11.01.07.2003,4,DESA,Gampong,Meuligo,23753
11.01.07.2004,4,DESA,Gampong,Lhok Pawoh,23753
11.01.07.2005,4,DESA,Gampong,Sawang II,23753
11.01.07.2006,4,DESA,Gampong,Ujung Karang,23753
11.01.07.2007,4,DESA,Gampong,Trieng Meuduro Baroh,23753
11.01.07.2008,4,DESA,Gampong,Trieng Meuduro Tunong,23753
11.01.07.2009,4,DESA,Gampong,Panton Luas,23753
11.01.07.2010,4,DESA,Gampong,Simpang Tiga,23753
11.01.07.2011,4,DESA,Gampong,Kuta Baro,23753
11.01.07.2012,4,DESA,Gampong,Blang Geulinggang,23753
11.01.07.2013,4,DESA,Gampong,Mutiara,23753
11.01.07.2014,4,DESA,Gampong,Ujung Padang,23753
11.01.07.2015,4,DESA,Gampong,Sawang Ba'u,23753
11.01.08,3,KECAMATAN,Kecamatan,Tapaktuan,
11.01.08.2001,4,DESA,Gampong,Lhok Keutapang,23711
11.01.08.2002,4,DESA,Gampong,Hilir,23717
11.01.08.2003,4,DESA,Gampong,Padang,23713
11.01.08.2004,4,DESA,Gampong,Hulu,23714
11.01.08.2005,4,DESA,Gampong,Jambo Apha,23716
11.01.08.2006,4,DESA,Gampong,Tepi Air,23712
11.01.08.2007,4,DESA,Gampong,Pasar,23711
11.01.08.2008,4,DESA,Gampong,Lhok Bengkuang,23715
11.01.08.2009,4,DESA,Gampong,Panton Luas,23711
11.01.08.2010,4,DESA,Gampong,Gunung Kerambil,23711
11.01.08.2011,4,DESA,Gampong,Air Berundang,23711
11.01.08.2012,4,DESA,Gampong,Batu Itam,23711
11.01.08.2013,4,DESA,Gampong,Panjupian,23711
11.01.08.2014,4,DESA,Gampong,Lhok Rukam,23711
11.01.08.2015,4,DESA,Gampong,Air Pinang,23711
11.01.08.2016,4,DESA,Gampong,Lhok Bengkuang Timur,23712
11.01.09,3,KECAMATAN,Kecamatan,Trumon,
11.01.09.2001,4,DESA,Gampong,Keude Trumon,23774
11.01.09.2002,4,DESA,Gampong,Ujong Tanoh,23774
11.01.09.2003,4,DESA,Gampong,Sigleng,23774
11.01.09.2004,4,DESA,Gampong,Ie Meudama,23774
11.01.09.2005,4,DESA,Gampong,Tuepin Tinggi,23774
11.01.09.2006,4,DESA,Gampong,Kuta Baro,23774
11.01.09.2007,4,DESA,Gampong,Panton Bilie,23774
11.01.09.2012,4,DESA,Gampong,Kuta Padang,23774
11.01.09.2013,4,DESA,Gampong,Raket,23774
11.01.09.2014,4,DESA,Gampong,Teungoh,23774
11.01.09.2015,4,DESA,Gampong,Seuneubok Jaya,23774
11.01.09.2016,4,DESA,Gampong,Padang Harapan,23774
11.01.10,3,KECAMATAN,Kecamatan,Pasi Raja,
11.01.10.2001,4,DESA,Gampong,Ladang Teungoh,23752
11.01.10.2002,4,DESA,Gampong,Pucok Krueng,23752
11.01.10.2003,4,DESA,Gampong,Silolo,23752
11.01.10.2004,4,DESA,Gampong,Kampung Baru,23752
11.01.10.2005,4,DESA,Gampong,Panton Bili,23752
11.01.10.2006,4,DESA,Gampong,Paya Ateuk,23752
11.01.10.2007,4,DESA,Gampong,Ladang Tuha,23752
11.01.10.2008,4,DESA,Gampong,Mata Ie,23752
11.01.10.2009,4,DESA,Gampong,Ujong Batee,23752
11.01.10.2010,4,DESA,Gampong,Lhok Sialang Cut,23752
11.01.10.2011,4,DESA,Gampong,Seuneubok,23752
11.01.10.2012,4,DESA,Gampong,Ie Mirah,23752
11.01.10.2013,4,DESA,Gampong,Pasie Rasian,23752
11.01.10.2014,4,DESA,Gampong,Ujung Padang Rasian,23752
11.01.10.2015,4,DESA,Gampong,Krueng Kalee,23752
11.01.10.2016,4,DESA,Gampong,Lhok Sialang Rayeuk,23752
11.01.10.2017,4,DESA,Gampong,Baro,23752
11.01.10.2018,4,DESA,Gampong,Teupin Gajah,23752
11.01.10.2019,4,DESA,Gampong,Ujung Padang Asahan,23752
11.01.10.2020,4,DESA,Gampong,Pulo Ie II,23752
11.01.10.2021,4,DESA,Gampong,Pante Raja,23752
11.01.11,3,KECAMATAN,Kecamatan,Labuhan Haji Timur,
11.01.11.2001,4,DESA,Gampong,Tengah Peulumat,23758
11.01.11.2002,4,DESA,Gampong,Paya Peulumat,23758
11.01.11.2003,4,DESA,Gampong,Padang Peulumat,23758
11.01.11.2004,4,DESA,Gampong,Aur Peulumat,23758
11.01.11.2005,4,DESA,Gampong,Limau Saring,23758
11.01.11.2006,4,DESA,Gampong,Beutong,23758
11.01.11.2007,4,DESA,Gampong,Peuneulop,23758
11.01.11.2008,4,DESA,Gampong,Gunung Rotan,23758
11.01.11.2009,4,DESA,Gampong,Keumumu Hilir,23758
11.01.11.2010,4,DESA,Gampong,Keumumu Hulu,23758
11.01.11.2011,4,DESA,Gampong,Keumumu Seberang,23758
11.01.11.2012,4,DESA,Gampong,Sawang Indah,23758
11.01.12,3,KECAMATAN,Kecamatan,Labuhan Haji Barat,
11.01.12.2001,4,DESA,Gampong,Tutong,23757
11.01.12.2002,4,DESA,Gampong,Teungoh Iboh,23757
11.01.12.2003,4,DESA,Gampong,Peulokan,23757
11.01.12.2004,4,DESA,Gampong,Kuta Iboh,23757
11.01.12.2005,4,DESA,Gampong,Ujung Padang,23757
11.01.12.2006,4,DESA,Gampong,Blang Baru,23757
11.01.12.2007,4,DESA,Gampong,Blang Poroh,23757
11.01.12.2008,4,DESA,Gampong,Pulo Ie,23757
11.01.12.2009,4,DESA,Gampong,Suak Lokan,23757
11.01.12.2010,4,DESA,Gampong,Iku Lhueng,23757
11.01.12.2011,4,DESA,Gampong,Kuta Trieng,23757
11.01.12.2012,4,DESA,Gampong,Pante Geulima,23757
11.01.12.2013,4,DESA,Gampong,Panton Pawoh,23757
11.01.12.2014,4,DESA,Gampong,Batee Meucanang,23757
11.01.12.2015,4,DESA,Gampong,Panton Rubek,23757
11.01.13,3,KECAMATAN,Kecamatan,Kluet Tengah,
11.01.13.2001,4,DESA,Gampong,Koto,23772
11.01.13.2002,4,DESA,Gampong,Alur Keujrun,23772
11.01.13.2003,4,DESA,Gampong,Jambo Papan,23772
11.01.13.2004,4,DESA,Gampong,Malaka,23772
11.01.13.2005,4,DESA,Gampong,Koto Indarung,23772
11.01.13.2006,4,DESA,Gampong,Siurai-Urai,23772
11.01.13.2007,4,DESA,Gampong,Kampung Sawah,23772
11.01.13.2008,4,DESA,Gampong,Kampung Padang,23772
11.01.13.2009,4,DESA,Gampong,Pulo Air,23772
11.01.13.2010,4,DESA,Gampong,Lawe Melang,23772
11.01.13.2011,4,DESA,Gampong,Mersak,23772
11.01.13.2012,4,DESA,Gampong,Simpang Dua,23772
11.01.13.2013,4,DESA,Gampong,Simpang Tiga,23772
11.01.14,3,KECAMATAN,Kecamatan,Kluet Timur,
11.01.14.2001,4,DESA,Gampong,Paya Dapur,23772
11.01.14.2002,4,DESA,Gampong,Sapik,23772
11.01.14.2003,4,DESA,Gampong,Alai,23772
11.01.14.2004,4,DESA,Gampong,Durian Kawan,23772
11.01.14.2005,4,DESA,Gampong,Lawe Sawah,23772
11.01.14.2006,4,DESA,Gampong,Lawe Buluh Didi,23772
11.01.14.2007,4,DESA,Gampong,Pucuk Lembang,23772
11.01.14.2008,4,DESA,Gampong,Paya Laba,23772
11.01.14.2009,4,DESA,Gampong,Lawe Cimanok,23772
11.01.15,3,KECAMATAN,Kecamatan,Bakongan Timur,
11.01.15.2001,4,DESA,Gampong,Pasie Seubadeh,23773
11.01.15.2002,4,DESA,Gampong,Ladang Rimba,23773
11.01.15.2003,4,DESA,Gampong,Ujong Pulo Rayeuk,23773
11.01.15.2004,4,DESA,Gampong,Sawah Tingkeum,23773
11.01.15.2005,4,DESA,Gampong,Simpang,23773
11.01.15.2006,4,DESA,Gampong,Ujong Pulo Cut,23773
11.01.15.2008,4,DESA,Gampong,Seuleukat,23773
11.01.16,3,KECAMATAN,Kecamatan,Trumon Timur,
11.01.16.2005,4,DESA,Gampong,Pinto Rimba,23774
11.01.16.2006,4,DESA,Gampong,Krueng Luas,23776
11.01.16.2007,4,DESA,Gampong,Jambo Dalem,23774
11.01.16.2008,4,DESA,Gampong,Kapa Sesak,23774
11.01.16.2009,4,DESA,Gampong,Seuneubok Punto,23774
11.01.16.2010,4,DESA,Gampong,Seuneubok Pusaka,23774
11.01.16.2011,4,DESA,Gampong,Alur Bujok,23774
11.01.16.2012,4,DESA,Gampong,Titi Poben,23774
11.01.17,3,KECAMATAN,Kecamatan,Kota Bahagia,
11.01.17.2001,4,DESA,Gampong,Buket Gadeng,23773
11.01.17.2002,4,DESA,Gampong,Rambong,23773
11.01.17.2003,4,DESA,Gampong,Seuneubok Keuranji,23773
11.01.17.2004,4,DESA,Gampong,Seuneubok Alur Buloh,23773
11.01.17.2005,4,DESA,Gampong,Ujong Tanoh,23773
11.01.17.2006,4,DESA,Gampong,Ujong Gunong Cut,23773
11.01.17.2007,4,DESA,Gampong,Ujong Gunung Rayeuk,23773
11.01.17.2008,4,DESA,Gampong,Beutong,23773
11.01.17.2009,4,DESA,Gampong,Jambo Keupok,23773
11.01.17.2010,4,DESA,Gampong,Alurduamas,23773
11.01.18,3,KECAMATAN,Kecamatan,Trumon Tengah,
11.01.18.2001,4,DESA,Gampong,Ladang Rimba,23774
11.01.18.2002,4,DESA,Gampong,Gunong Kapho,23774
11.01.18.2003,4,DESA,Gampong,Kampong Teungoh,23774
11.01.18.2004,4,DESA,Gampong,Krueng Batee,23774
11.01.18.2005,4,DESA,Gampong,Pulo Paya,23774
11.01.18.2006,4,DESA,Gampong,Jambo Papeun,23774
11.01.18.2007,4,DESA,Gampong,Cot Bayu,23774
11.01.18.2008,4,DESA,Gampong,Naca,23774
11.01.18.2009,4,DESA,Gampong,Ie Jeureuneh,23774
11.01.18.2010,4,DESA,Gampong,Lhok Raya,23774
11.02,2,KABUPATEN,Kabupaten,Aceh Tenggara,
11.02.01,3,KECAMATAN,Kecamatan,Lawe Alas,
11.02.01.2001,4,DESA,Gampong,Engkeran,24661
11.02.01.2002,4,DESA,Gampong,Rumah Kampung,24661
11.02.01.2004,4,DESA,Gampong,Pasir Bangun,24661
11.02.01.2006,4,DESA,Gampong,Kubu,24661
11.02.01.2007,4,DESA,Gampong,Lawe Kongker,24661
11.02.01.2008,4,DESA,Gampong,Kuta Cingkam II,24661
11.02.01.2009,4,DESA,Gampong,Muara Baru,24661
11.02.01.2011,4,DESA,Gampong,Kuta Batu I,24661
11.02.01.2012,4,DESA,Gampong,Kuta Cingkam I,24661
11.02.01.2013,4,DESA,Gampong,Kuta Batu II,24661
11.02.01.2014,4,DESA,Gampong,Lawe Sempilang,24661
11.02.01.2015,4,DESA,Gampong,Prapat Batu Nunggul,24661
11.02.01.2016,4,DESA,Gampong,Pulo Sepang,24661
11.02.01.2017,4,DESA,Gampong,Rih Mbelang,24661
11.02.01.2018,4,DESA,Gampong,Kute Batu Baru,24661
11.02.01.2019,4,DESA,Gampong,Darul Amin,24661
11.02.01.2020,4,DESA,Gampong,Lawe Lubang Indah,24661
11.02.01.2021,4,DESA,Gampong,Batu Hamparan,24661
11.02.01.2022,4,DESA,Gampong,Paye Munje,24661
11.02.01.2023,4,DESA,Gampong,Pulo Ndapdap,24661
11.02.01.2024,4,DESA,Gampong,Pasir Nunggul,24661
11.02.01.2025,4,DESA,Gampong,Cingkham Mekhanggun,24661
11.02.01.2026,4,DESA,Gampong,Pintu Khimbe,24661
11.02.01.2027,4,DESA,Gampong,Lawe Kongker Hilir,24661
11.02.01.2028,4,DESA,Gampong,Pulo Gadung,24661
11.02.01.2029,4,DESA,Gampong,Pasikh Pehkmate,24661
11.02.01.2030,4,DESA,Gampong,Pasikh Nunang,24661
11.02.01.2031,4,DESA,Gampong,Deleng Kukusen,24661
11.02.02,3,KECAMATAN,Kecamatan,Lawe Sigala-Gala,
11.02.02.2001,4,DESA,Gampong,Bukit Merdeka,24673
11.02.02.2002,4,DESA,Gampong,Darul Aman,24673
11.02.02.2003,4,DESA,Gampong,Lawe Kesumpat,24673
11.02.02.2004,4,DESA,Gampong,Lawe Tua Gabungan,24673
11.02.02.2005,4,DESA,Gampong,Lawe Sigala II,24673
11.02.02.2006,4,DESA,Gampong,Lawe Sigala Timur,24673
11.02.02.2007,4,DESA,Gampong,Lawe Sigala Barat,24673
11.02.02.2008,4,DESA,Gampong,Suka Damai,24673
11.02.02.2009,4,DESA,Gampong,Kute Tengah,24673
11.02.02.2010,4,DESA,Gampong,Tanah Baru,24673
11.02.02.2011,4,DESA,Gampong,Kedataran Gabungan,24673
11.02.02.2012,4,DESA,Gampong,Gabungan Parsaroan,24673
11.02.02.2013,4,DESA,Gampong,Lawe Loning Gabungan,24673
11.02.02.2014,4,DESA,Gampong,Lawe Loning Aman,24673
11.02.02.2015,4,DESA,Gampong,Suka Maju,24673
11.02.02.2016,4,DESA,Gampong,Lawe Tua Makmur,24673
11.02.02.2017,4,DESA,Gampong,Lawe Tua Persatuan,24673
11.02.02.2018,4,DESA,Gampong,Lawe Serke,24673
11.02.02.2019,4,DESA,Gampong,Lawe Rakat,24673
11.02.02.2020,4,DESA,Gampong,Suka Jaya,24673
11.02.02.2021,4,DESA,Gampong,Enmiya Batu Dua Ratus,24673
11.02.02.2022,4,DESA,Gampong,Sebungke,24673
11.02.02.2023,4,DESA,Gampong,Bukit Sepakat,24673
11.02.02.2024,4,DESA,Gampong,Lawe Loning Sepakat,24673
11.02.02.2025,4,DESA,Gampong,Lawe Loning I,24673
11.02.02.2026,4,DESA,Gampong,Gaya Jaya,24673
11.02.02.2027,4,DESA,Gampong,Gelah Musara,24673
11.02.02.2028,4,DESA,Gampong,Mulie Dame,24673
11.02.02.2029,4,DESA,Gampong,Lawe Loning Hakhapen,24673
11.02.02.2030,4,DESA,Gampong,Karya Indah,24673
11.02.02.2031,4,DESA,Gampong,Kayu Mbelin,24673
11.02.02.2032,4,DESA,Gampong,Lawe Sigala Barat Jaya,24673
11.02.02.2033,4,DESA,Gampong,Lawe Pekhidinen,24673
11.02.02.2034,4,DESA,Gampong,Kertimbang,24673
11.02.02.2035,4,DESA,Gampong,Ndauh Nitenggo,24673
11.02.03,3,KECAMATAN,Kecamatan,Bambel,
11.02.03.2001,4,DESA,Gampong,Bambel Gabungan,24671
11.02.03.2002,4,DESA,Gampong,Kisam,24651
11.02.03.2005,4,DESA,Gampong,Lawe Hijo,24671
11.02.03.2006,4,DESA,Gampong,Pinding,24671
11.02.03.2009,4,DESA,Gampong,Terutung Megara Asli,24671
11.02.03.2011,4,DESA,Gampong,Biak Muli,24671
11.02.03.2012,4,DESA,Gampong,Kute Lang-Lang,24671
11.02.03.2013,4,DESA,Gampong,Pedesi,24671
11.02.03.2014,4,DESA,Gampong,Terutung Payung Hulu,24671
11.02.03.2015,4,DESA,Gampong,Terutung Payung Hilir,24671
11.02.03.2016,4,DESA,Gampong,Tualang Sembilar,24671
11.02.03.2017,4,DESA,Gampong,Kuning I,24671
11.02.03.2018,4,DESA,Gampong,Kuning II,24671
11.02.03.2019,4,DESA,Gampong,Cinta Damai,24671
11.02.03.2020,4,DESA,Gampong,Likat,24671
11.02.03.2021,4,DESA,Gampong,Rikit,24671
11.02.03.2023,4,DESA,Gampong,Bambel,24671
11.02.03.2025,4,DESA,Gampong,Lawe Kihing,24651
11.02.03.2026,4,DESA,Gampong,Terutung Seperai,24671
11.02.03.2027,4,DESA,Gampong,Kute Seri,24671
11.02.03.2028,4,DESA,Gampong,Kuta Antara,24651
11.02.03.2029,4,DESA,Gampong,Pulo Perengge,24671
11.02.03.2031,4,DESA,Gampong,Pulo Kendondong,24651
11.02.03.2033,4,DESA,Gampong,Pancakh Iman,24671
11.02.03.2034,4,DESA,Gampong,Biak Muli Baru,24651
11.02.03.2035,4,DESA,Gampong,Biak Muli Pantai Raja,24671
11.02.03.2036,4,DESA,Gampong,Biak Muli Sejahtera,24671
11.02.03.2037,4,DESA,Gampong,Lembah Haji,24671
11.02.03.2038,4,DESA,Gampong,Terutung Payung Gabungan,24671
11.02.03.2039,4,DESA,Gampong,Lawe Hijo Metuah,24671
11.02.03.2040,4,DESA,Gampong,Ampera,24671
11.02.03.2041,4,DESA,Gampong,Tembilakh Mbakhu,24651
11.02.03.2042,4,DESA,Gampong,Kute Lang-Lang Bakhu,24671
11.02.04,3,KECAMATAN,Kecamatan,Babussalam,
11.02.04.2001,4,DESA,Gampong,Kota Kutacane,24651
11.02.04.2002,4,DESA,Gampong,Perapat Hilir,24651
11.02.04.2003,4,DESA,Gampong,Perapat Hulu,24651
11.02.04.2004,4,DESA,Gampong,Muara Lawe Bulan,24651
11.02.04.2005,4,DESA,Gampong,Mbarung,24651
11.02.04.2006,4,DESA,Gampong,Batu Mbulan Asli,24651
11.02.04.2007,4,DESA,Gampong,Batu Mbulan I,24651
11.02.04.2008,4,DESA,Gampong,Batu Mbulan II,24651
11.02.04.2009,4,DESA,Gampong,Kampung Raja,24651
11.02.04.2010,4,DESA,Gampong,Pulonas,24651
11.02.04.2011,4,DESA,Gampong,Kampung Melayu Gabungan,24651
11.02.04.2012,4,DESA,Gampong,Terutung Pedi,24651
11.02.04.2013,4,DESA,Gampong,Kute Rih,24651
11.02.04.2014,4,DESA,Gampong,Gumpang Jaya,24671
11.02.04.2015,4,DESA,Gampong,Pulo Latong,24651
11.02.04.2016,4,DESA,Gampong,Kutacane Lama,24651
11.02.04.2017,4,DESA,Gampong,Batu Mbulan Mbaru,24651
11.02.04.2018,4,DESA,Gampong,Pulo Peding,24651
11.02.04.2019,4,DESA,Gampong,Mendabe,24651
11.02.04.2020,4,DESA,Gampong,Ujung Barat,24651
11.02.04.2021,4,DESA,Gampong,Pekhapat Titi Panjang,24651
11.02.04.2022,4,DESA,Gampong,Pekhapat Sepakat,24651
11.02.04.2023,4,DESA,Gampong,Alas Marantcar,24651
11.02.04.2024,4,DESA,Gampong,Batu Mbulan Sepakat,24651
11.02.04.2025,4,DESA,Gampong,Pulo Sanggakh,24651
11.02.04.2026,4,DESA,Gampong,Melayu I,24651
11.02.04.2027,4,DESA,Gampong,Mbarung Datuk Saudane,24651
11.02.05,3,KECAMATAN,Kecamatan,Badar,
11.02.05.2005,4,DESA,Gampong,Salang Alas,24652
11.02.05.2009,4,DESA,Gampong,Kuta Pasir,24652
11.02.05.2011,4,DESA,Gampong,Purwodadi,24652
11.02.05.2012,4,DESA,Gampong,Kuta Tinggi,24652
11.02.05.2013,4,DESA,Gampong,Kampung Baru,24652
11.02.05.2014,4,DESA,Gampong,Peranginan,24652
11.02.05.2015,4,DESA,Gampong,Natam,24652
11.02.05.2025,4,DESA,Gampong,Kumbang Jaya,24652
11.02.05.2026,4,DESA,Gampong,Kumbang Indah,24652
11.02.05.2027,4,DESA,Gampong,Natam Baru,24652
11.02.05.2029,4,DESA,Gampong,Deleng Megakhe,24652
11.02.05.2030,4,DESA,Gampong,Lawe Bekung,24652
11.02.05.2031,4,DESA,Gampong,Lawe Bekung Tampahan,24652
11.02.05.2032,4,DESA,Gampong,Badar Indah,24652
11.02.05.2033,4,DESA,Gampong,Batu Mbekhong,24652
11.02.05.2034,4,DESA,Gampong,Tanah Merah,24652
11.02.05.2035,4,DESA,Gampong,Tanoh Megakhe,24652
11.02.05.2036,4,DESA,Gampong,Lawe Sekerah,24652
11.02.06,3,KECAMATAN,Kecamatan,Babul Makmur,
11.02.06.2001,4,DESA,Gampong,Pardomuan II,24673
11.02.06.2002,4,DESA,Gampong,Lawe Desky I,24673
11.02.06.2003,4,DESA,Gampong,Lawe Desky Sabas,24673
11.02.06.2004,4,DESA,Gampong,Pardomuan I,24673
11.02.06.2005,4,DESA,Gampong,Cinta Damai,24673
11.02.06.2006,4,DESA,Gampong,Pardamean,24673
11.02.06.2007,4,DESA,Gampong,Lawe Desky Tongah,24673
11.02.06.2008,4,DESA,Gampong,Kute Bakti,24673
11.02.06.2010,4,DESA,Gampong,Muara Situlen,24673
11.02.06.2011,4,DESA,Gampong,Sejahtera,24673
11.02.06.2012,4,DESA,Gampong,Kute Makmur,24673
11.02.06.2013,4,DESA,Gampong,Pardamean,24673
11.02.06.2014,4,DESA,Gampong,Lawe Mantik,24673
11.02.06.2015,4,DESA,Gampong,Cinta Makmur,24673
11.02.06.2016,4,DESA,Gampong,Muara Setia,24673
11.02.06.2017,4,DESA,Gampong,Tanoh Alas,24673
11.02.06.2018,4,DESA,Gampong,Sejahtera Baru,24673
11.02.06.2024,4,DESA,Gampong,Lawe Tawakh,24673
11.02.06.2025,4,DESA,Gampong,Sabilussalam,24673
11.02.06.2026,4,DESA,Gampong,Lawe Desky Jaya,24673
11.02.06.2027,4,DESA,Gampong,Pintu Alas,24673
11.02.07,3,KECAMATAN,Kecamatan,Darul Hasanah,
11.02.07.2001,4,DESA,Gampong,Gulo,24653
11.02.07.2002,4,DESA,Gampong,Pulo Piku,24653
11.02.07.2003,4,DESA,Gampong,Terutung Kute,24653
11.02.07.2004,4,DESA,Gampong,Kute Ujung,24653
11.02.07.2005,4,DESA,Gampong,Lawe Stul,24653
11.02.07.2006,4,DESA,Gampong,Kite Merangun,24653
11.02.07.2007,4,DESA,Gampong,Mamas,24653
11.02.07.2008,4,DESA,Gampong,Tanjung Lama,24653
11.02.07.2009,4,DESA,Gampong,Tanjung Muda,24653
11.02.07.2010,4,DESA,Gampong,Rambung Teldak,24653
11.02.07.2011,4,DESA,Gampong,Tanjung Aman,24653
11.02.07.2012,4,DESA,Gampong,Sri Muda,24653
11.02.07.2013,4,DESA,Gampong,Ujung Baru,24653
11.02.07.2014,4,DESA,Gampong,Kute Rambe,24653
11.02.07.2015,4,DESA,Gampong,Mamas Baru,24653
11.02.07.2016,4,DESA,Gampong,Rambung Jaya,24653
11.02.07.2017,4,DESA,Gampong,Makmur Jaya,24653
11.02.07.2018,4,DESA,Gampong,Darul Makmur,24653
11.02.07.2019,4,DESA,Gampong,Tanjung Bakhu,24653
11.02.07.2020,4,DESA,Gampong,Pulo Gabung,24653
11.02.07.2021,4,DESA,Gampong,Kokhtan Jaya,24653
11.02.07.2022,4,DESA,Gampong,Istiqamah,24653
11.02.07.2023,4,DESA,Gampong,Lawe Mamas Indah,24653
11.02.07.2024,4,DESA,Gampong,Tanjung Leuser,24653
11.02.07.2025,4,DESA,Gampong,Simpang IV Tanjung,24653
11.02.07.2026,4,DESA,Gampong,Lawe Pinis,24653
11.02.07.2027,4,DESA,Gampong,Buntul Kendawi,24653
11.02.07.2028,4,DESA,Gampong,Kuning Abadi,24653
11.02.08,3,KECAMATAN,Kecamatan,Lawe Bulan,
11.02.08.2001,4,DESA,Gampong,Pasir Gala,24651
11.02.08.2002,4,DESA,Gampong,Pasir Penjengakan,24651
11.02.08.2003,4,DESA,Gampong,Kutambaru,24651
11.02.08.2004,4,DESA,Gampong,Lawe Sagu Hulu,24651
11.02.08.2005,4,DESA,Gampong,Lawe Sagu Hilir,24651
11.02.08.2006,4,DESA,Gampong,Kute Bantil,24651
11.02.08.2011,4,DESA,Gampong,Lawe Kolok,24651
11.02.08.2012,4,DESA,Gampong,Lawe Rutung,24651
11.02.08.2013,4,DESA,Gampong,Kampung Nangka,24651
11.02.08.2014,4,DESA,Gampong,Tenembak Juhar,24651
11.02.08.2015,4,DESA,Gampong,Simpang Empat,24651
11.02.08.2016,4,DESA,Gampong,Kuta Buluh Botong,24651
11.02.08.2017,4,DESA,Gampong,Katambaru Becawan,24651
11.02.08.2018,4,DESA,Gampong,Lawe Kinge,24651
11.02.08.2019,4,DESA,Gampong,Kandang Mbelang Mandiri,24651
11.02.08.2020,4,DESA,Gampong,Mbacang Racun,24651
11.02.08.2021,4,DESA,Gampong,Telaga Mekar,24651
11.02.08.2023,4,DESA,Gampong,Pulonas Baru,24651
11.02.08.2025,4,DESA,Gampong,Kuta Genting,24651
11.02.08.2026,4,DESA,Gampong,Lawe Sagu Baru,24651
11.02.08.2027,4,DESA,Gampong,Lawe Sagu,24651
11.02.08.2028,4,DESA,Gampong,Pekhapet Timur,24651
11.02.08.2029,4,DESA,Gampong,Bahagia,24651
11.02.08.2030,4,DESA,Gampong,Kute Galuh Asli,24651
11.02.09,3,KECAMATAN,Kecamatan,Bukit Tusam,
11.02.09.2001,4,DESA,Gampong,Kute Lengat Pangan,24671
11.02.09.2002,4,DESA,Gampong,Kute Lengat Selian,24671
11.02.09.2003,4,DESA,Gampong,Tualang Baru,24671
11.02.09.2004,4,DESA,Gampong,Alur Buluh,24671
11.02.09.2005,4,DESA,Gampong,Maha Singkil,24671
11.02.09.2006,4,DESA,Gampong,Tenembak Bintang,24671
11.02.09.2007,4,DESA,Gampong,Kute Lingga,24671
11.02.09.2008,4,DESA,Gampong,Rikit Bur,24671
11.02.09.2010,4,DESA,Gampong,Kerukunan,24671
11.02.09.2011,4,DESA,Gampong,Lawe Dua,24671
11.02.09.2012,4,DESA,Gampong,Rema,24671
11.02.09.2013,4,DESA,Gampong,Bambel Baru,24671
11.02.09.2014,4,DESA,Gampong,Pejuang,24671
11.02.09.2015,4,DESA,Gampong,Darussalam,24671
11.02.09.2016,4,DESA,Gampong,Amaliah,24671
11.02.09.2017,4,DESA,Gampong,Sebudi Jaya,24671
11.02.09.2018,4,DESA,Gampong,Gumpang,24671
11.02.09.2019,4,DESA,Gampong,Kute Gekhat,24671
11.02.09.2020,4,DESA,Gampong,Paye Khambung,24671
11.02.09.2021,4,DESA,Gampong,Mbak Sako,24671
11.02.09.2022,4,DESA,Gampong,Darul Imami,24671
11.02.09.2023,4,DESA,Gampong,Rikit Bur II,24671
11.02.09.2024,4,DESA,Gampong,Kute Empat Lima,24671
11.02.10,3,KECAMATAN,Kecamatan,Semadam,
11.02.10.2001,4,DESA,Gampong,Simpang Semadam,24678
11.02.10.2002,4,DESA,Gampong,Semadam Awal,24678
11.02.10.2003,4,DESA,Gampong,Semadam Asal,24678
11.02.10.2004,4,DESA,Gampong,Lawe Kinga Gabungan,24678
11.02.10.2005,4,DESA,Gampong,Lawe Kinga Tebing Tinggi,24678
11.02.10.2006,4,DESA,Gampong,Kebun Sere,24678
11.02.10.2007,4,DESA,Gampong,Lawe Beringin Horas,24678
11.02.10.2008,4,DESA,Gampong,Lawe. Berigin Gayo,24678
11.02.10.2009,4,DESA,Gampong,Suka Makmur,24678
11.02.10.2010,4,DESA,Gampong,Pasar Puntung,24678
11.02.10.2011,4,DESA,Gampong,Titi Pasir,24678
11.02.10.2012,4,DESA,Gampong,Lawe Petanduk I,24678
11.02.10.2013,4,DESA,Gampong,Ngkeran Alur Buluh,24678
11.02.10.2014,4,DESA,Gampong,Kampung Baru,24678
11.02.10.2015,4,DESA,Gampong,Sepakat Segenap,24678
11.02.10.2016,4,DESA,Gampong,Selamat Indah,24678
11.02.10.2017,4,DESA,Gampong,Lawe Kinge Lapter,24678
