code,level,type,localPrefix,name
11.01.06.2028,4,DESA,Gampong,Arafah
11.01.07,3,KECAMATAN,Kecamatan,Sawang
11.01.07.2001,4,DESA,Gampong,Sikulat
11.01.07.2002,4,DESA,Gampong,Sawang I
11.01.07.2003,4,DESA,Gampong,Meuligo
11.01.07.2004,4,DESA,Gampong,Lhok Pawoh
11.01.07.2005,4,DESA,Gampong,Sawang II
11.01.07.2006,4,DESA,Gampong,Ujung Karang
11.01.07.2007,4,DESA,Gampong,Trieng Meuduro Baroh
11.01.07.2008,4,DESA,Gampong,Trieng Meuduro Tunong
11.01.07.2009,4,DESA,Gampong,Panton Luas
11.01.07.2010,4,DESA,Gampong,Simpang Tiga
11.01.07.2011,4,DESA,Gampong,Kuta Baro
11.01.07.2012,4,DESA,Gampong,Blang Geulinggang
11.01.07.2013,4,DESA,Gampong,Mutiara
11.01.07.2014,4,DESA,Gampong,Ujung Padang
11.01.07.2015,4,DESA,Gampong,Sawang Ba'u
11.01.08,3,KECAMATAN,Kecamatan,Tapaktuan
11.01.08.2001,4,DESA,Gampong,Lhok Keutapang
11.01.08.2002,4,DESA,Gampong,Hilir
11.01.08.2003,4,DESA,Gampong,Padang
11.01.08.2004,4,DESA,Gampong,Hulu
11.01.08.2005,4,DESA,Gampong,Jambo Apha
11.01.08.2006,4,DESA,Gampong,Tepi Air
11.01.08.2007,4,DESA,Gampong,Pasar
11.01.08.2008,4,DESA,Gampong,Lhok Bengkuang
11.01.08.2009,4,DESA,Gampong,Panton Luas
11.01.08.2010,4,DESA,Gampong,Gunung Kerambil
11.01.08.2011,4,DESA,Gampong,Air Berundang
11.01.08.2012,4,DESA,Gampong,Batu Itam
11.01.08.2013,4,DESA,Gampong,Panjupian
11.01.08.2014,4,DESA,Gampong,Lhok Rukam
11.01.08.2015,4,DESA,Gampong,Air Pinang
11.01.08.2016,4,DESA,Gampong,Lhok Bengkuang Timur
11.01.09,3,KECAMATAN,Kecamatan,Trumon
11.01.09.2001,4,DESA,Gampong,Keude Trumon
11.01.09.2002,4,DESA,Gampong,Ujong Tanoh
11.01.09.2003,4,DESA,Gampong,Sigleng
11.01.09.2004,4,DESA,Gampong,Ie Meudama
11.01.09.2005,4,DESA,Gampong,Tuepin Tinggi
11.01.09.2006,4,DESA,Gampong,Kuta Baro
11.01.09.2007,4,DESA,Gampong,Panton Bilie
11.01.09.2012,4,DESA,Gampong,Kuta Padang
11.01.09.2013,4,DESA,Gampong,Raket
11.01.09.2014,4,DESA,Gampong,Teungoh
11.01.09.2015,4,DESA,Gampong,Seuneubok Jaya
11.01.09.2016,4,DESA,Gampong,Padang Harapan
11.01.10,3,KECAMATAN,Kecamatan,Pasi Raja
11.01.10.2001,4,DESA,Gampong,Ladang Teungoh
11.01.10.2002,4,DESA,Gampong,Pucok Krueng
11.01.10.2003,4,DESA,Gampong,Silolo
11.01.10.2004,4,DESA,Gampong,Kampung Baru
11.01.10.2005,4,DESA,Gampong,Panton Bili
11.01.10.2006,4,DESA,Gampong,Paya Ateuk
11.01.10.2007,4,DESA,Gampong,Ladang Tuha
11.01.10.2008,4,DESA,Gampong,Mata Ie
11.01.10.2009,4,DESA,Gampong,Ujong Batee
11.01.10.2010,4,DESA,Gampong,Lhok Sialang Cut
11.01.10.2011,4,DESA,Gampong,Seuneubok
11.01.10.2012,4,DESA,Gampong,Ie Mirah
11.01.10.2013,4,DESA,Gampong,Pasie Rasian
11.01.10.2014,4,DESA,Gampong,Ujung Padang Rasian
11.01.10.2015,4,DESA,Gampong,Krueng Kalee
11.01.10.2016,4,DESA,Gampong,Lhok Sialang Rayeuk
11.01.10.2017,4,DESA,Gampong,Baro
11.01.10.2018,4,DESA,Gampong,Teupin Gajah
11.01.10.2019,4,DESA,Gampong,Ujung Padang Asahan
11.01.10.2020,4,DESA,Gampong,Pulo Ie II
11.01.10.2021,4,DESA,Gampong,Pante Raja
11.01.11,3,KECAMATAN,Kecamatan,Labuhan Haji Timur
11.01.11.2001,4,DESA,Gampong,Tengah Peulumat
11.01.11.2002,4,DESA,Gampong,Paya Peulumat
11.01.11.2003,4,DESA,Gampong,Padang Peulumat
11.01.11.2004,4,DESA,Gampong,Aur Peulumat
11.01.11.2005,4,DESA,Gampong,Limau Saring
11.01.11.2006,4,DESA,Gampong,Beutong
11.01.11.2007,4,DESA,Gampong,Peuneulop
11.01.11.2008,4,DESA,Gampong,Gunung Rotan
11.01.11.2009,4,DESA,Gampong,Keumumu Hilir
11.01.11.2010,4,DESA,Gampong,Keumumu Hulu
11.01.11.2011,4,DESA,Gampong,Keumumu Seberang
11.01.11.2012,4,DESA,Gampong,Sawang Indah
11.01.12,3,KECAMATAN,Kecamatan,Labuhan Haji Barat
11.01.12.2001,4,DESA,Gampong,Tutong
11.01.12.2002,4,DESA,Gampong,Teungoh Iboh
11.01.12.2003,4,DESA,Gampong,Peulokan
11.01.12.2004,4,DESA,Gampong,Kuta Iboh
11.01.12.2005,4,DESA,Gampong,Ujung Padang
11.01.12.2006,4,DESA,Gampong,Blang Baru
11.01.12.2007,4,DESA,Gampong,Blang Poroh
11.01.12.2008,4,DESA,Gampong,Pulo Ie
11.01.12.2009,4,DESA,Gampong,Suak Lokan
11.01.12.2010,4,DESA,Gampong,Iku Lhueng
11.01.12.2011,4,DESA,Gampong,Kuta Trieng
11.01.12.2012,4,DESA,Gampong,Pante Geulima
11.01.12.2013,4,DESA,Gampong,Panton Pawoh
11.01.12.2014,4,DESA,Gampong,Batee Meucanang
11.01.12.2015,4,DESA,Gampong,Panton Rubek
11.01.13,3,KECAMATAN,Kecamatan,Kluet Tengah
11.01.13.2001,4,DESA,Gampong,Koto
11.01.13.2002,4,DESA,Gampong,Alur Keujrun
11.01.13.2003,4,DESA,Gampong,Jambo Papan
11.01.13.2004,4,DESA,Gampong,Malaka
11.01.13.2005,4,DESA,Gampong,Koto Indarung
11.01.13.2006,4,DESA,Gampong,Siurai-Urai
11.01.13.2007,4,DESA,Gampong,Kampung Sawah
11.01.13.2008,4,DESA,Gampong,Kampung Padang
11.01.13.2009,4,DESA,Gampong,Pulo Air
11.01.13.2010,4,DESA,Gampong,Lawe Melang
11.01.13.2011,4,DESA,Gampong,Mersak
11.01.13.2012,4,DESA,Gampong,Simpang Dua
11.01.13.2013,4,DESA,Gampong,Simpang Tiga
11.01.14,3,KECAMATAN,Kecamatan,Kluet Timur
11.01.14.2001,4,DESA,Gampong,Paya Dapur
11.01.14.2002,4,DESA,Gampong,Sapik
11.01.14.2003,4,DESA,Gampong,Alai
11.01.14.2004,4,DESA,Gampong,Durian Kawan
11.01.14.2005,4,DESA,Gampong,Lawe Sawah
11.01.14.2006,4,DESA,Gampong,Lawe Buluh Didi
11.01.14.2007,4,DESA,Gampong,Pucuk Lembang
11.01.14.2008,4,DESA,Gampong,Paya Laba
11.01.14.2009,4,DESA,Gampong,Lawe Cimanok
11.01.15,3,KECAMATAN,Kecamatan,Bakongan Timur
11.01.15.2001,4,DESA,Gampong,Pasie Seubadeh
11.01.15.2002,4,DESA,Gampong,Ladang Rimba
11.01.15.2003,4,DESA,Gampong,Ujong Pulo Rayeuk
11.01.15.2004,4,DESA,Gampong,Sawah Tingkeum
11.01.15.2005,4,DESA,Gampong,Simpang
11.01.15.2006,4,DESA,Gampong,Ujong Pulo Cut
11.01.15.2008,4,DESA,Gampong,Seuleukat
11.01.16,3,KECAMATAN,Kecamatan,Trumon Timur
11.01.16.2005,4,DESA,Gampong,Pinto Rimba
11.01.16.2006,4,DESA,Gampong,Krueng Luas
11.01.16.2007,4,DESA,Gampong,Jambo Dalem
11.01.16.2008,4,DESA,Gampong,Kapa Sesak
11.01.16.2009,4,DESA,Gampong,Seuneubok Punto
11.01.16.2010,4,DESA,Gampong,Seuneubok Pusaka
11.01.16.2011,4,DESA,Gampong,Alur Bujok
11.01.16.2012,4,DESA,Gampong,Titi Poben
11.01.17,3,KECAMATAN,Kecamatan,Kota Bahagia
11.01.17.2001,4,DESA,Gampong,Buket Gadeng
11.01.17.2002,4,DESA,Gampong,Rambong
11.01.17.2003,4,DESA,Gampong,Seuneubok Keuranji
11.01.17.2004,4,DESA,Gampong,Seuneubok Alur Buloh
11.01.17.2005,4,DESA,Gampong,Ujong Tanoh
11.01.17.2006,4,DESA,Gampong,Ujong Gunong Cut
11.01.17.2007,4,DESA,Gampong,Ujong Gunung Rayeuk
11.01.17.2008,4,DESA,Gampong,Beutong
11.01.17.2009,4,DESA,Gampong,Jambo Keupok
11.01.17.2010,4,DESA,Gampong,Alurduamas
11.01.18,3,KECAMATAN,Kecamatan,Trumon Tengah
11.01.18.2001,4,DESA,Gampong,Ladang Rimba
11.01.18.2002,4,DESA,Gampong,Gunong Kapho
11.01.18.2003,4,DESA,Gampong,Kampong Teungoh
11.01.18.2004,4,DESA,Gampong,Krueng Batee
11.01.18.2005,4,DESA,Gampong,Pulo Paya
11.01.18.2006,4,DESA,Gampong,Jambo Papeun
11.01.18.2007,4,DESA,Gampong,Cot Bayu
11.01.18.2008,4,DESA,Gampong,Naca
11.01.18.2009,4,DESA,Gampong,Ie Jeureuneh
11.01.18.2010,4,DESA,Gampong,Lhok Raya
11.02,2,KABUPATEN,Kabupaten,Aceh Tenggara
11.02.01,3,KECAMATAN,Kecamatan,Lawe Alas
11.02.01.2001,4,DESA,Gampong,Engkeran
11.02.01.2002,4,DESA,Gampong,Rumah Kampung
11.02.01.2004,4,DESA,Gampong,Pasir Bangun
11.02.01.2006,4,DESA,Gampong,Kubu
11.02.01.2007,4,DESA,Gampong,Lawe Kongker
11.02.01.2008,4,DESA,Gampong,Kuta Cingkam II
11.02.01.2009,4,DESA,Gampong,Muara Baru
11.02.01.2011,4,DESA,Gampong,Kuta Batu I
11.02.01.2012,4,DESA,Gampong,Kuta Cingkam I
11.02.01.2013,4,DESA,Gampong,Kuta Batu II
11.02.01.2014,4,DESA,Gampong,Lawe Sempilang
11.02.01.2015,4,DESA,Gampong,Prapat Batu Nunggul
11.02.01.2016,4,DESA,Gampong,Pulo Sepang
11.02.01.2017,4,DESA,Gampong,Rih Mbelang
11.02.01.2018,4,DESA,Gampong,Kute Batu Baru
11.02.01.2019,4,DESA,Gampong,Darul Amin
11.02.01.2020,4,DESA,Gampong,Lawe Lubang Indah
11.02.01.2021,4,DESA,Gampong,Batu Hamparan
11.02.01.2022,4,DESA,Gampong,Paye Munje
11.02.01.2023,4,DESA,Gampong,Pulo Ndapdap
11.02.01.2024,4,DESA,Gampong,Pasir Nunggul
11.02.01.2025,4,DESA,Gampong,Cingkham Mekhanggun
11.02.01.2026,4,DESA,Gampong,Pintu Khimbe
11.02.01.2027,4,DESA,Gampong,Lawe Kongker Hilir
11.02.01.2028,4,DESA,Gampong,Pulo Gadung
11.02.01.2029,4,DESA,Gampong,Pasikh Pehkmate
11.02.01.2030,4,DESA,Gampong,Pasikh Nunang
11.02.01.2031,4,DESA,Gampong,Deleng Kukusen
11.02.02,3,KECAMATAN,Kecamatan,Lawe Sigala-Gala
11.02.02.2001,4,DESA,Gampong,Bukit Merdeka
11.02.02.2002,4,DESA,Gampong,Darul Aman
11.02.02.2003,4,DESA,Gampong,Lawe Kesumpat
11.02.02.2004,4,DESA,Gampong,Lawe Tua Gabungan
11.02.02.2005,4,DESA,Gampong,Lawe Sigala II
11.02.02.2006,4,DESA,Gampong,Lawe Sigala Timur
11.02.02.2007,4,DESA,Gampong,Lawe Sigala Barat
11.02.02.2008,4,DESA,Gampong,Suka Damai
11.02.02.2009,4,DESA,Gampong,Kute Tengah
11.02.02.2010,4,DESA,Gampong,Tanah Baru
11.02.02.2011,4,DESA,Gampong,Kedataran Gabungan
11.02.02.2012,4,DESA,Gampong,Gabungan Parsaroan
11.02.02.2013,4,DESA,Gampong,Lawe Loning Gabungan
11.02.02.2014,4,DESA,Gampong,Lawe Loning Aman
11.02.02.2015,4,DESA,Gampong,Suka Maju
11.02.02.2016,4,DESA,Gampong,Lawe Tua Makmur
11.02.02.2017,4,DESA,Gampong,Lawe Tua Persatuan
11.02.02.2018,4,DESA,Gampong,Lawe Serke
11.02.02.2019,4,DESA,Gampong,Lawe Rakat
11.02.02.2020,4,DESA,Gampong,Suka Jaya
11.02.02.2021,4,DESA,Gampong,Enmiya Batu Dua Ratus
11.02.02.2022,4,DESA,Gampong,Sebungke
11.02.02.2023,4,DESA,Gampong,Bukit Sepakat
11.02.02.2024,4,DESA,Gampong,Lawe Loning Sepakat
11.02.02.2025,4,DESA,Gampong,Lawe Loning I
11.02.02.2026,4,DESA,Gampong,Gaya Jaya
11.02.02.2027,4,DESA,Gampong,Gelah Musara
11.02.02.2028,4,DESA,Gampong,Mulie Dame
11.02.02.2029,4,DESA,Gampong,Lawe Loning Hakhapen
11.02.02.2030,4,DESA,Gampong,Karya Indah
11.02.02.2031,4,DESA,Gampong,Kayu Mbelin
11.02.02.2032,4,DESA,Gampong,Lawe Sigala Barat Jaya
11.02.02.2033,4,DESA,Gampong,Lawe Pekhidinen
11.02.02.2034,4,DESA,Gampong,Kertimbang
11.02.02.2035,4,DESA,Gampong,Ndauh Nitenggo
11.02.03,3,KECAMATAN,Kecamatan,Bambel
11.02.03.2001,4,DESA,Gampong,Bambel Gabungan
11.02.03.2002,4,DESA,Gampong,Kisam
11.02.03.2005,4,DESA,Gampong,Lawe Hijo
11.02.03.2006,4,DESA,Gampong,Pinding
11.02.03.2009,4,DESA,Gampong,Terutung Megara Asli
11.02.03.2011,4,DESA,Gampong,Biak Muli
11.02.03.2012,4,DESA,Gampong,Kute Lang-Lang
11.02.03.2013,4,DESA,Gampong,Pedesi
11.02.03.2014,4,DESA,Gampong,Terutung Payung Hulu
11.02.03.2015,4,DESA,Gampong,Terutung Payung Hilir
11.02.03.2016,4,DESA,Gampong,Tualang Sembilar
11.02.03.2017,4,DESA,Gampong,Kuning I
11.02.03.2018,4,DESA,Gampong,Kuning II
11.02.03.2019,4,DESA,Gampong,Cinta Damai
11.02.03.2020,4,DESA,Gampong,Likat
11.02.03.2021,4,DESA,Gampong,Rikit
11.02.03.2023,4,DESA,Gampong,Bambel
11.02.03.2025,4,DESA,Gampong,Lawe Kihing
11.02.03.2026,4,DESA,Gampong,Terutung Seperai
11.02.03.2027,4,DESA,Gampong,Kute Seri
11.02.03.2028,4,DESA,Gampong,Kuta Antara
11.02.03.2029,4,DESA,Gampong,Pulo Perengge
11.02.03.2031,4,DESA,Gampong,Pulo Kendondong
11.02.03.2033,4,DESA,Gampong,Pancakh Iman
11.02.03.2034,4,DESA,Gampong,Biak Muli Baru
11.02.03.2035,4,DESA,Gampong,Biak Muli Pantai Raja
11.02.03.2036,4,DESA,Gampong,Biak Muli Sejahtera
11.02.03.2037,4,DESA,Gampong,Lembah Haji
11.02.03.2038,4,DESA,Gampong,Terutung Payung Gabungan
11.02.03.2039,4,DESA,Gampong,Lawe Hijo Metuah
11.02.03.2040,4,DESA,Gampong,Ampera
11.02.03.2041,4,DESA,Gampong,Tembilakh Mbakhu
11.02.03.2042,4,DESA,Gampong,Kute Lang-Lang Bakhu
11.02.04,3,KECAMATAN,Kecamatan,Babussalam
11.02.04.2001,4,DESA,Gampong,Kota Kutacane
11.02.04.2002,4,DESA,Gampong,Perapat Hilir
11.02.04.2003,4,DESA,Gampong,Perapat Hulu
11.02.04.2004,4,DESA,Gampong,Muara Lawe Bulan
11.02.04.2005,4,DESA,Gampong,Mbarung
11.02.04.2006,4,DESA,Gampong,Batu Mbulan Asli
11.02.04.2007,4,DESA,Gampong,Batu Mbulan I
11.02.04.2008,4,DESA,Gampong,Batu Mbulan II
11.02.04.2009,4,DESA,Gampong,Kampung Raja
11.02.04.2010,4,DESA,Gampong,Pulonas
11.02.04.2011,4,DESA,Gampong,Kampung Melayu Gabungan
11.02.04.2012,4,DESA,Gampong,Terutung Pedi
11.02.04.2013,4,DESA,Gampong,Kute Rih
11.02.04.2014,4,DESA,Gampong,Gumpang Jaya
11.02.04.2015,4,DESA,Gampong,Pulo Latong
11.02.04.2016,4,DESA,Gampong,Kutacane Lama
11.02.04.2017,4,DESA,Gampong,Batu Mbulan Mbaru
11.02.04.2018,4,DESA,Gampong,Pulo Peding
11.02.04.2019,4,DESA,Gampong,Mendabe
11.02.04.2020,4,DESA,Gampong,Ujung Barat
11.02.04.2021,4,DESA,Gampong,Pekhapat Titi Panjang
11.02.04.2022,4,DESA,Gampong,Pekhapat Sepakat
11.02.04.2023,4,DESA,Gampong,Alas Marantcar
11.02.04.2024,4,DESA,Gampong,Batu Mbulan Sepakat
11.02.04.2025,4,DESA,Gampong,Pulo Sanggakh
11.02.04.2026,4,DESA,Gampong,Melayu I
11.02.04.2027,4,DESA,Gampong,Mbarung Datuk Saudane
11.02.05,3,KECAMATAN,Kecamatan,Badar
11.02.05.2005,4,DESA,Gampong,Salang Alas
11.02.05.2009,4,DESA,Gampong,Kuta Pasir
11.02.05.2011,4,DESA,Gampong,Purwodadi
11.02.05.2012,4,DESA,Gampong,Kuta Tinggi
11.02.05.2013,4,DESA,Gampong,Kampung Baru
11.02.05.2014,4,DESA,Gampong,Peranginan
11.02.05.2015,4,DESA,Gampong,Natam
11.02.05.2025,4,DESA,Gampong,Kumbang Jaya
11.02.05.2026,4,DESA,Gampong,Kumbang Indah
11.02.05.2027,4,DESA,Gampong,Natam Baru
11.02.05.2029,4,DESA,Gampong,Deleng Megakhe
11.02.05.2030,4,DESA,Gampong,Lawe Bekung
11.02.05.2031,4,DESA,Gampong,Lawe Bekung Tampahan
11.02.05.2032,4,DESA,Gampong,Badar Indah
11.02.05.2033,4,DESA,Gampong,Batu Mbekhong
11.02.05.2034,4,DESA,Gampong,Tanah Merah
11.02.05.2035,4,DESA,Gampong,Tanoh Megakhe
11.02.05.2036,4,DESA,Gampong,Lawe Sekerah
11.02.06,3,KECAMATAN,Kecamatan,Babul Makmur
11.02.06.2001,4,DESA,Gampong,Pardomuan II
11.02.06.2002,4,DESA,Gampong,Lawe Desky I
11.02.06.2003,4,DESA,Gampong,Lawe Desky Sabas
11.02.06.2004,4,DESA,Gampong,Pardomuan I
11.02.06.2005,4,DESA,Gampong,Cinta Damai
11.02.06.2006,4,DESA,Gampong,Pardamean
11.02.06.2007,4,DESA,Gampong,Lawe Desky Tongah
11.02.06.2008,4,DESA,Gampong,Kute Bakti
11.02.06.2010,4,DESA,Gampong,Muara Situlen
11.02.06.2011,4,DESA,Gampong,Sejahtera
11.02.06.2012,4,DESA,Gampong,Kute Makmur
11.02.06.2013,4,DESA,Gampong,Pardamean
11.02.06.2014,4,DESA,Gampong,Lawe Mantik
11.02.06.2015,4,DESA,Gampong,Cinta Makmur
11.02.06.2016,4,DESA,Gampong,Muara Setia
11.02.06.2017,4,DESA,Gampong,Tanoh Alas
11.02.06.2018,4,DESA,Gampong,Sejahtera Baru
11.02.06.2024,4,DESA,Gampong,Lawe Tawakh
11.02.06.2025,4,DESA,Gampong,Sabilussalam
11.02.06.2026,4,DESA,Gampong,Lawe Desky Jaya
11.02.06.2027,4,DESA,Gampong,Pintu Alas
11.02.07,3,KECAMATAN,Kecamatan,Darul Hasanah
11.02.07.2001,4,DESA,Gampong,Gulo
11.02.07.2002,4,DESA,Gampong,Pulo Piku
11.02.07.2003,4,DESA,Gampong,Terutung Kute
11.02.07.2004,4,DESA,Gampong,Kute Ujung
11.02.07.2005,4,DESA,Gampong,Lawe Stul
11.02.07.2006,4,DESA,Gampong,Kite Merangun
11.02.07.2007,4,DESA,Gampong,Mamas
11.02.07.2008,4,DESA,Gampong,Tanjung Lama
11.02.07.2009,4,DESA,Gampong,Tanjung Muda
11.02.07.2010,4,DESA,Gampong,Rambung Teldak
11.02.07.2011,4,DESA,Gampong,Tanjung Aman
11.02.07.2012,4,DESA,Gampong,Sri Muda
11.02.07.2013,4,DESA,Gampong,Ujung Baru
11.02.07.2014,4,DESA,Gampong,Kute Rambe
11.02.07.2015,4,DESA,Gampong,Mamas Baru
11.02.07.2016,4,DESA,Gampong,Rambung Jaya
11.02.07.2017,4,DESA,Gampong,Makmur Jaya
11.02.07.2018,4,DESA,Gampong,Darul Makmur
11.02.07.2019,4,DESA,Gampong,Tanjung Bakhu
11.02.07.2020,4,DESA,Gampong,Pulo Gabung
11.02.07.2021,4,DESA,Gampong,Kokhtan Jaya
11.02.07.2022,4,DESA,Gampong,Istiqamah
11.02.07.2023,4,DESA,Gampong,Lawe Mamas Indah
11.02.07.2024,4,DESA,Gampong,Tanjung Leuser
11.02.07.2025,4,DESA,Gampong,Simpang IV Tanjung
11.02.07.2026,4,DESA,Gampong,Lawe Pinis
11.02.07.2027,4,DESA,Gampong,Buntul Kendawi
11.02.07.2028,4,DESA,Gampong,Kuning Abadi
11.02.08,3,KECAMATAN,Kecamatan,Lawe Bulan
11.02.08.2001,4,DESA,Gampong,Pasir Gala
11.02.08.2002,4,DESA,Gampong,Pasir Penjengakan
11.02.08.2003,4,DESA,Gampong,Kutambaru
11.02.08.2004,4,DESA,Gampong,Lawe Sagu Hulu
11.02.08.2005,4,DESA,Gampong,Lawe Sagu Hilir
11.02.08.2006,4,DESA,Gampong,Kute Bantil
11.02.08.2011,4,DESA,Gampong,Lawe Kolok
11.02.08.2012,4,DESA,Gampong,Lawe Rutung
11.02.08.2013,4,DESA,Gampong,Kampung Nangka
11.02.08.2014,4,DESA,Gampong,Tenembak Juhar
11.02.08.2015,4,DESA,Gampong,Simpang Empat
11.02.08.2016,4,DESA,Gampong,Kuta Buluh Botong
11.02.08.2017,4,DESA,Gampong,Katambaru Becawan
11.02.08.2018,4,DESA,Gampong,Lawe Kinge
11.02.08.2019,4,DESA,Gampong,Kandang Mbelang Mandiri
11.02.08.2020,4,DESA,Gampong,Mbacang Racun
11.02.08.2021,4,DESA,Gampong,Telaga Mekar
11.02.08.2023,4,DESA,Gampong,Pulonas Baru
11.02.08.2025,4,DESA,Gampong,Kuta Genting
11.02.08.2026,4,DESA,Gampong,Lawe Sagu Baru
11.02.08.2027,4,DESA,Gampong,Lawe Sagu
11.02.08.2028,4,DESA,Gampong,Pekhapet Timur
11.02.08.2029,4,DESA,Gampong,Bahagia
11.02.08.2030,4,DESA,Gampong,Kute Galuh Asli
11.02.09,3,KECAMATAN,Kecamatan,Bukit Tusam
11.02.09.2001,4,DESA,Gampong,Kute Lengat Pangan
11.02.09.2002,4,DESA,Gampong,Kute Lengat Selian
11.02.09.2003,4,DESA,Gampong,Tualang Baru
11.02.09.2004,4,DESA,Gampong,Alur Buluh
11.02.09.2005,4,DESA,Gampong,Maha Singkil
11.02.09.2006,4,DESA,Gampong,Tenembak Bintang
11.02.09.2007,4,DESA,Gampong,Kute Lingga
11.02.09.2008,4,DESA,Gampong,Rikit Bur
11.02.09.2010,4,DESA,Gampong,Kerukunan
11.02.09.2011,4,DESA,Gampong,Lawe Dua
11.02.09.2012,4,DESA,Gampong,Rema
11.02.09.2013,4,DESA,Gampong,Bambel Baru
11.02.09.2014,4,DESA,Gampong,Pejuang
11.02.09.2015,4,DESA,Gampong,Darussalam
11.02.09.2016,4,DESA,Gampong,Amaliah
11.02.09.2017,4,DESA,Gampong,Sebudi Jaya
11.02.09.2018,4,DESA,Gampong,Gumpang
11.02.09.2019,4,DESA,Gampong,Kute Gekhat
11.02.09.2020,4,DESA,Gampong,Paye Khambung
11.02.09.2021,4,DESA,Gampong,Mbak Sako
11.02.09.2022,4,DESA,Gampong,Darul Imami
11.02.09.2023,4,DESA,Gampong,Rikit Bur II
11.02.09.2024,4,DESA,Gampong,Kute Empat Lima
11.02.10,3,KECAMATAN,Kecamatan,Semadam
11.02.10.2001,4,DESA,Gampong,Simpang Semadam
11.02.10.2002,4,DESA,Gampong,Semadam Awal
11.02.10.2003,4,DESA,Gampong,Semadam Asal
11.02.10.2004,4,DESA,Gampong,Lawe Kinga Gabungan
11.02.10.2005,4,DESA,Gampong,Lawe Kinga Tebing Tinggi
11.02.10.2006,4,DESA,Gampong,Kebun Sere
11.02.10.2007,4,DESA,Gampong,Lawe Beringin Horas
11.02.10.2008,4,DESA,Gampong,Lawe. Berigin Gayo
11.02.10.2009,4,DESA,Gampong,Suka Makmur
11.02.10.2010,4,DESA,Gampong,Pasar Puntung
11.02.10.2011,4,DESA,Gampong,Titi Pasir
11.02.10.2012,4,DESA,Gampong,Lawe Petanduk I
11.02.10.2013,4,DESA,Gampong,Ngkeran Alur Buluh
11.02.10.2014,4,DESA,Gampong,Kampung Baru
11.02.10.2015,4,DESA,Gampong,Sepakat Segenap
11.02.10.2016,4,DESA,Gampong,Selamat Indah
11.02.10.2017,4,DESA,Gampong,Lawe Kinge Lapter
11.02.10.2018,4,DESA,Gampong,Lawe Mejile
11.02.10.2019,4,DESA,Gampong,Lawe Petanduk-II
11.02.11,3,KECAMATAN,Kecamatan,Babul Rahmah
11.02.11.2004,4,DESA,Gampong,Titi Mas
11.02.11.2005,4,DESA,Gampong,Meranti
11.02.11.2006,4,DESA,Gampong,Kute Lang-Lang
11.02.11.2007,4,DESA,Gampong,Lawe Sumur
11.02.11.2008,4,DESA,Gampong,Pardamaian
11.02.11.2009,4,DESA,Gampong,Salim Pipit
11.02.11.2010,4,DESA,Gampong,Penguhapan
11.02.11.2011,4,DESA,Gampong,Lumban Tua
11.02.11.2012,4,DESA,Gampong,Mutiara Damai
11.02.11.2013,4,DESA,Gampong,Dolok Nauli
11.02.11.2014,4,DESA,Gampong,Tuhi Jongkat
11.02.11.2015,4,DESA,Gampong,Uning Sigugur
11.02.11.2016,4,DESA,Gampong,Lumban Sitio-Tio
11.02.11.2017,4,DESA,Gampong,Lawe Malum
11.02.11.2018,4,DESA,Gampong,Alur Baning
11.02.11.2019,4,DESA,Gampong,Lingga Alas
11.02.11.2020,4,DESA,Gampong,Khambung Tumbung
11.02.11.2021,4,DESA,Gampong,Tuah Mesade
11.02.11.2022,4,DESA,Gampong,Sumukh Alas
11.02.11.2023,4,DESA,Gampong,Alukh Bakhu
11.02.11.2024,4,DESA,Gampong,Sepekhinding
11.02.11.2025,4,DESA,Gampong,Tanoh Subukh
11.02.11.2026,4,DESA,Gampong,Pinggan Mbelang
11.02.11.2027,4,DESA,Gampong,Sigai Indah
11.02.11.2028,4,DESA,Gampong,Ukekh Deleng
11.02.11.2029,4,DESA,Gampong,Alas Mesikhat
11.02.11.2030,4,DESA,Gampong,Titi Hakhapen
11.02.12,3,KECAMATAN,Kecamatan,Ketambe
11.02.12.2001,4,DESA,Gampong,Aunan Sepakat
11.02.12.2002,4,DESA,Gampong,Lawe Penanggalan
11.02.12.2003,4,DESA,Gampong,Lawe Mengkudu
11.02.12.2004,4,DESA,Gampong,Jambur Lak-Lak
11.02.12.2005,4,DESA,Gampong,Simpang Tiga Jongar
11.02.12.2006,4,DESA,Gampong,Jongar Asli
11.02.12.2007,4,DESA,Gampong,Ketambe
11.02.12.2008,4,DESA,Gampong,Rumah Bundar
11.02.12.2009,4,DESA,Gampong,Penyeberangan Cingkam
11.02.12.2010,4,DESA,Gampong,Deleng Damar
11.02.12.2011,4,DESA,Gampong,Bintang Bener
11.02.12.2012,4,DESA,Gampong,Suka Rimbun
11.02.12.2013,4,DESA,Gampong,Lawe Aunan
11.02.12.2014,4,DESA,Gampong,Bener Bepapah
11.02.12.2015,4,DESA,Gampong,Penungkunen
11.02.12.2016,4,DESA,Gampong,Datok Pining
11.02.12.2017,4,DESA,Gampong,Kati Maju
11.02.12.2018,4,DESA,Gampong,Leuser
11.02.12.2019,4,DESA,Gampong,Jati Sara
11.02.12.2020,4,DESA,Gampong,Bukit Mbakhu
11.02.12.2021,4,DESA,Gampong,Kayu Metangur
11.02.12.2022,4,DESA,Gampong,Lawe Sembekan
11.02.12.2023,4,DESA,Gampong,Lawe Beringin
