code	level	localPrefix	name	postCode
11.07.14.2045	4	Gampong	Kumbang Gogo	24161
11.07.14.2046	4	Gampong	Mesjid Gogo	24161
11.07.14.2047	4	Gampong	Tuha Gogo	24161
11.07.14.2048	4	Gampong	Gle Gogo	24161
11.07.14.2049	4	Gampong	Mukee Gogo	24161
11.07.14.2050	4	Gampong	Raya Gogo	24161
11.07.14.2051	4	Gampong	Grong-Grong Gogo	24161
11.07.14.2052	4	Gampong	Aron Bunot Gogo	24161
11.07.14.2053	4	Gampong	Buloh Gogo	24161
11.07.14.2054	4	Gampong	Tonoeng Tanjong	24161
11.07.14.2055	4	Gampong	Kupula Tanjong	24161
11.07.14.2056	4	Gampong	Jok Tanjong	24161
11.07.14.2057	4	Gampong	Leun Tanjong	24161
11.07.14.2058	4	Gampong	Pante Crung Tanjong	24161
11.07.14.2059	4	Gampong	Cot Keutapang Tanjong	24161
11.07.14.2060	4	Gampong	Siron Tanjong	24161
11.07.14.2061	4	Gampong	Mesjid Tanjong	24161
11.07.14.2062	4	Gampong	Khang Tanjong	24161
11.07.14.2063	4	Gampong	Meuriya Tanjong	24161
11.07.14.2064	4	Gampong	Pulo Hagu Tanjong	24161
11.07.15	3	Kecamatan	Peukan Baro	
11.07.15.2001	4	Gampong	Dua Paya	24172
11.07.15.2002	4	Gampong	Cot Meulu	24172
11.07.15.2003	4	Gampong	Dayah Bubue	24172
11.07.15.2004	4	Gampong	Tanjong Hagu	24172
11.07.15.2005	4	Gampong	Sumboe Buga	24172
11.07.15.2006	4	Gampong	Rambayan Kupula	24172
11.07.15.2007	4	Gampong	Rambayan Lueng	24172
11.07.15.2008	4	Gampong	Cempala Kuneng	24172
11.07.15.2009	4	Gampong	Peunayong	24172
11.07.15.2010	4	Gampong	Leuhop	24172
11.07.15.2011	4	Gampong	Kumbang Waido	24172
11.07.15.2012	4	Gampong	Waido	24172
11.07.15.2013	4	Gampong	Mee Krukon	24172
11.07.15.2014	4	Gampong	Mee Lampoh Saka	24172
11.07.15.2015	4	Gampong	Lueng Guci Rumpong	24172
11.07.15.2016	4	Gampong	Dayah Seumideun	24172
11.07.15.2017	4	Gampong	Mesjid Guci Rumpong	24172
11.07.15.2018	4	Gampong	Reuba Waido	24172
11.07.15.2019	4	Gampong	Dayah Tungku	24172
11.07.15.2020	4	Gampong	Jurong Raya	24172
11.07.15.2021	4	Gampong	Balee Restong	24172
11.07.15.2022	4	Gampong	Lueng Mesjid	24172
11.07.15.2023	4	Gampong	Teungoh Baroh	24172
11.07.15.2024	4	Gampong	Mee Hagu	24172
11.07.15.2025	4	Gampong	Dayah Sukon	24172
11.07.15.2026	4	Gampong	Blang Raya	24172
11.07.15.2027	4	Gampong	Balee Pineung	24172
11.07.15.2028	4	Gampong	Menje Mesjid	24172
11.07.15.2029	4	Gampong	Me Tanoh	24172
11.07.15.2030	4	Gampong	Sialet-Alet	24172
11.07.15.2031	4	Gampong	Bluek Arab	24172
11.07.15.2032	4	Gampong	Puuk	24172
11.07.15.2033	4	Gampong	Dayah Muara	24172
11.07.15.2034	4	Gampong	Sawiet	24172
11.07.15.2035	4	Gampong	Ulee Tutue	24172
11.07.15.2036	4	Gampong	Jim	24172
11.07.15.2037	4	Gampong	Keutapang	24172
11.07.15.2038	4	Gampong	Meuleuweuk	24172
11.07.15.2039	4	Gampong	Jurong	24172
11.07.15.2040	4	Gampong	Raya Krueng Seumideun	24172
11.07.15.2041	4	Gampong	Sukon Krueng Seumideun	24172
11.07.15.2042	4	Gampong	Mee Krueng Seumideun	24172
11.07.15.2043	4	Gampong	Blang Krueng Seumideun	24172
11.07.15.2044	4	Gampong	Keurumbok	24172
11.07.15.2045	4	Gampong	Ulee Cot Seupeng	24172
11.07.15.2046	4	Gampong	Kabat	24172
11.07.15.2049	4	Gampong	Blang Seupeng	24172
11.07.15.2050	4	Gampong	Gampong	24172
11.07.16	3	Kecamatan	Pidie	
11.07.16.2001	4	Gampong	Tijue	24151
11.07.16.2002	4	Gampong	Lampeudue Tunong	24151
11.07.16.2003	4	Gampong	Pu'uk	24151
11.07.16.2004	4	Gampong	Lampeudue Baroh	24151
11.07.16.2005	4	Gampong	Paya	24151
11.07.16.2006	4	Gampong	Mesjid Reuntoh	24151
11.07.16.2007	4	Gampong	Dayah Teungoh	24151
11.07.16.2008	4	Gampong	Baroh	24151
11.07.16.2009	4	Gampong	Dayah Tanoh	24151
11.07.16.2010	4	Gampong	Cot Geunduk	24151
11.07.16.2011	4	Gampong	Tumpok Laweung	24151
11.07.16.2012	4	Gampong	Ulee Ceue	24151
11.07.16.2013	4	Gampong	Keude Keulibeut	24151
11.07.16.2014	4	Gampong	Ulee Tutue	24151
11.07.16.2015	4	Gampong	Dayah Tutong	24151
11.07.16.2016	4	Gampong	Lampoh Lada	24151
11.07.16.2017	4	Gampong	Keuniree	24151
11.07.16.2018	4	Gampong	Tumpok	24151
11.07.16.2019	4	Gampong	Cot Teungoh	24151
11.07.16.2020	4	Gampong	Cot Rheng	24151
11.07.16.2021	4	Gampong	Labui	24151
11.07.16.2022	4	Gampong	Meunasah Gampong	24151
11.07.16.2023	4	Gampong	Pulo Pisang	24151
11.07.16.2024	4	Gampong	Lam Kuta	24151
11.07.16.2025	4	Gampong	Kampong Pukat	24151
11.07.16.2026	4	Gampong	Kampong Barat	24151
11.07.16.2027	4	Gampong	Paloh	24151
11.07.16.2028	4	Gampong	Baro	24151
11.07.16.2029	4	Gampong	Pulo Bubee	24151
11.07.16.2030	4	Gampong	Tibang	24151
11.07.16.2031	4	Gampong	Rawa	24151
11.07.16.2032	4	Gampong	Peukan Baro	24151
11.07.16.2033	4	Gampong	Mancang	24151
11.07.16.2034	4	Gampong	Gajah Aye	24151
11.07.16.2035	4	Gampong	Lhok Keutapang	24151
11.07.16.2036	4	Gampong	Dalueng	24151
11.07.16.2037	4	Gampong	Ulee Ceue	24151
11.07.16.2038	4	Gampong	Meucat	24151
11.07.16.2039	4	Gampong	Dayah Teubeng	24151
11.07.16.2040	4	Gampong	Tanjong	24151
11.07.16.2041	4	Gampong	Jawa	24151
11.07.16.2042	4	Gampong	Bayu	24151
11.07.16.2043	4	Gampong	Abo	24151
11.07.16.2044	4	Gampong	Keutapang	24151
11.07.16.2045	4	Gampong	Krueng Dhoe	24151
11.07.16.2046	4	Gampong	Sirong	24151
11.07.16.2047	4	Gampong	Keutumbu	24151
11.07.16.2048	4	Gampong	Jeumpa	24151
11.07.16.2049	4	Gampong	Raya Sanggeue	24151
11.07.16.2050	4	Gampong	Jeuleupee	24151
11.07.16.2051	4	Gampong	Ujong Langgoe	24151
11.07.16.2052	4	Gampong	Cot Glumpang	24151
11.07.16.2053	4	Gampong	Seriweuk	24151
11.07.16.2054	4	Gampong	Mesjid Utue	24151
11.07.16.2055	4	Gampong	Leubue	24151
11.07.16.2056	4	Gampong	Batee	24151
11.07.16.2057	4	Gampong	Raya Uteu	24151
11.07.16.2058	4	Gampong	Seukembrok	24151
11.07.16.2059	4	Gampong	Bie	24151
11.07.16.2060	4	Gampong	Blang Kula	24151
11.07.16.2061	4	Gampong	ALue	24151
11.07.16.2062	4	Gampong	Seuke	24151
11.07.16.2063	4	Gampong	Paya Linteung	24151
11.07.16.2064	4	Gampong	Puli	24151
11.07.17	3	Kecamatan	Sakti	
11.07.17.2001	4	Gampong	Balue Tanoh	24164
11.07.17.2002	4	Gampong	Balue Kulu	24164
11.07.17.2003	4	Gampong	Meunasah Empeh	24164
11.07.17.2004	4	Gampong	Cot Sukon	24164
11.07.17.2005	4	Gampong	Meunasah Dayah Tuha	24164
11.07.17.2006	4	Gampong	Kampong Cot	24164
11.07.17.2007	4	Gampong	Paloh Jeureula	24164
11.07.17.2008	4	Gampong	Barieh	24164
11.07.17.2009	4	Gampong	Kandang	24164
11.07.17.2010	4	Gampong	Riweuek	24164
11.07.17.2011	4	Gampong	Mancang	24164
11.07.17.2012	4	Gampong	Kampong Pisang Bucue	24164
11.07.17.2013	4	Gampong	Bucue	24164
11.07.17.2014	4	Gampong	Lhok Panah	24164
11.07.17.2015	4	Gampong	Murong Cot	24164
11.07.17.2016	4	Gampong	Cumbok Lie	24164
11.07.17.2017	4	Gampong	Lam Ujong	24164
11.07.17.2018	4	Gampong	Murong Lhok	24164
11.07.17.2019	4	Gampong	Blang Cut	24164
11.07.17.2020	4	Gampong	Cot Cantek	24164
11.07.17.2021	4	Gampong	Blang Kumot Baroh	24164
11.07.17.2022	4	Gampong	B. Kumot Tunong	24164
11.07.17.2023	4	Gampong	Cumbok Niwa	24164
11.07.17.2024	4	Gampong	Leupeuem Mesjid	24164
11.07.17.2025	4	Gampong	Pulo Jeumpa	24164
11.07.17.2026	4	Gampong	Beutong Pocut	24164
11.07.17.2027	4	Gampong	Beutong Perlak	24164
11.07.17.2028	4	Gampong	Jumpa	24164
11.07.17.2029	4	Gampong	Pantee Krueng	24164
11.07.17.2030	4	Gampong	Jurong Pante	24164
11.07.17.2032	4	Gampong	Mali Lamkuta	24164
11.07.17.2033	4	Gampong	Mali Uke	24164
11.07.17.2034	4	Gampong	Mali Mesjid	24164
11.07.17.2035	4	Gampong	Mali Cot	24164
11.07.17.2036	4	Gampong	Tangkueng	24164
11.07.17.2037	4	Gampong	Lhok Mee	24164
11.07.17.2038	4	Gampong	Lameue Meunasah Raya	24164
11.07.17.2039	4	Gampong	Lameue Meunasah Baro	24164
11.07.17.2040	4	Gampong	Lameue Meunasah Lueng	24164
11.07.17.2041	4	Gampong	Pulo Kreumbok	24164
11.07.17.2042	4	Gampong	Meunasah Raya Kampong Pisang	24164
11.07.17.2043	4	Gampong	Meunasah Blang Sakti	24164
11.07.17.2044	4	Gampong	Perlak Baroh	24164
11.07.17.2045	4	Gampong	Lingkok	24164
11.07.17.2046	4	Gampong	Pasar Kota Bakti	24164
11.07.17.2047	4	Gampong	Meunasah Balee	24164
11.07.17.2048	4	Gampong	Perlak Asan	24164
11.07.17.2049	4	Gampong	Kampong Baro	24164
11.07.17.2050	4	Gampong	Mali Guyui	24164
11.07.18	3	Kecamatan	Simpang Tiga	
11.07.18.2001	4	Gampong	Meunasah Raya Paya	24181
11.07.18.2002	4	Gampong	Mesjid Bungie	24181
11.07.18.2003	4	Gampong	Liliep	24181
11.07.18.2004	4	Gampong	Ujong Baroh	24181
11.07.18.2005	4	Gampong	Peukan Sot	24181
11.07.18.2006	4	Gampong	Sukon	24181
11.07.18.2007	4	Gampong	Raya Paleue	24181
11.07.18.2008	4	Gampong	Lambideng	24181
11.07.18.2009	4	Gampong	Cot Paleu	24181
11.07.18.2010	4	Gampong	Seukee	24181
11.07.18.2011	4	Gampong	Cebrek	24181
11.07.18.2012	4	Gampong	Linggong Sagoe	24181
11.07.18.2013	4	Gampong	Kulam Baro	24181
11.07.18.2014	4	Gampong	Empeh	24181
11.07.18.2015	4	Gampong	Nien	24181
11.07.18.2016	4	Gampong	Ceureucok Timur	24181
11.07.18.2017	4	Gampong	Ceureukcok Barat	24181
11.07.18.2018	4	Gampong	Jaja Baroh	24181
11.07.18.2019	4	Gampong	Jaja Tunong	24181
11.07.18.2020	4	Gampong	Mesjid Gigieng	24181
11.07.18.2021	4	Gampong	Gong	24181
11.07.18.2022	4	Gampong	Pulo Raya	24181
11.07.18.2023	4	Gampong	Pulo Blang	24181
11.07.18.2024	4	Gampong	Mamplam	24181
11.07.18.2025	4	Gampong	Meunasah Lhee	24181
11.07.18.2026	4	Gampong	Pante	24181
11.07.18.2027	4	Gampong	Kupula	24181
11.07.18.2028	4	Gampong	Mantak Raya	24181
11.07.18.2029	4	Gampong	Peukan Tuha	24181
11.07.18.2030	4	Gampong	Dayah Lampoh Awe	24181
11.07.18.2031	4	Gampong	Meunasah Blang	24181
11.07.18.2032	4	Gampong	Pulo Gajah Mate	24181
11.07.18.2033	4	Gampong	Seuk Ceukok	24181
11.07.18.2034	4	Gampong	Pulo Tu	24181
11.07.18.2035	4	Gampong	Jurong	24181
11.07.18.2036	4	Gampong	Kampong Blang	24181
11.07.18.2037	4	Gampong	Padang	24181
11.07.18.2038	4	Gampong	Cot Ara	24181
11.07.18.2039	4	Gampong	Dayah Bale Cut	24181
11.07.18.2040	4	Gampong	Teungoh Mangki	24181
11.07.18.2041	4	Gampong	Dayah Blang	24181
11.07.18.2042	4	Gampong	Madika	24181
11.07.18.2043	4	Gampong	Sagoe	24181
11.07.18.2044	4	Gampong	Cereucok Sagoe	24181
11.07.18.2045	4	Gampong	Bunien	24181
11.07.18.2046	4	Gampong	Paloh Tok Due	24181
11.07.18.2047	4	Gampong	Mesjid Tungoe	24181
11.07.18.2048	4	Gampong	Blang Leuen	24181
11.07.18.2049	4	Gampong	Ujong Gampong	24181
11.07.18.2050	4	Gampong	Cot Jaja	24181
11.07.18.2051	4	Gampong	Lheue	24181
11.07.18.2052	4	Gampong	Ulee Barat	24181
11.07.19	3	Kecamatan	Tangse	
11.07.19.2001	4	Gampong	Keudee Tangse	24166
11.07.19.2002	4	Gampong	Pulo Mesjid I	24166
11.07.19.2003	4	Gampong	Pulo Mesjid II	24166
11.07.19.2004	4	Gampong	Pulo Sejahtera	24166
11.07.19.2005	4	Gampong	Pulo Kawa	24166
11.07.19.2006	4	Gampong	Pulo Seunong	24166
11.07.19.2007	4	Gampong	Nubok Badeuk	24166
11.07.19.2008	4	Gampong	Blang Jeurat	24166
11.07.19.2009	4	Gampong	Pulo Baro	24166
11.07.19.2010	4	Gampong	Layan	24166
11.07.19.2011	4	Gampong	Blang Dalam	24166
11.07.19.2012	4	Gampong	Peunalon I	24166
11.07.19.2013	4	Gampong	Peunalon II	24166
11.07.19.2014	4	Gampong	Krueng Meuriam	24166
11.07.19.2015	4	Gampong	Tuha Blang Beungoh	24166
11.07.19.2016	4	Gampong	Blang Dhot	24166
11.07.19.2017	4	Gampong	Blang Bungong	24166
11.07.19.2018	4	Gampong	Ulee Gunong	24166
11.07.19.2019	4	Gampong	Keubon Nilam	24166
11.07.19.2020	4	Gampong	Paya Guci	24166
11.07.19.2021	4	Gampong	Rantau Panyang	24166
11.07.19.2022	4	Gampong	Blang Malo	24166
11.07.19.2023	4	Gampong	Krueng Seukeuek	24166
11.07.19.2024	4	Gampong	Beungga	24166
11.07.19.2025	4	Gampong	Alue Calong	24166
11.07.19.2026	4	Gampong	Pulo Ie	24166
11.07.19.2027	4	Gampong	Lhok Keutapang	24166
11.07.19.2028	4	Gampong	Blang Pandak	24166
11.07.21	3	Kecamatan	Tiro/Truseb	
11.07.21.2001	4	Gampong	Rabo	24174
11.07.21.2002	4	Gampong	Pulo Siblah	24174
11.07.21.2003	4	Gampong	Lhok Igeuh	24174
11.07.21.2004	4	Gampong	Pulo Geulumpang	24174
11.07.21.2005	4	Gampong	Meunasah Mancang	24174
11.07.21.2006	4	Gampong	Pulo Tambo	24174
11.07.21.2007	4	Gampong	Pulo Kenari	24174
11.07.21.2008	4	Gampong	Peunadok	24174
11.07.21.2009	4	Gampong	Pulo Mesjid	24174
11.07.21.2010	4	Gampong	Meunasah Dayah	24174
11.07.21.2011	4	Gampong	Trieng Cudo Baroh	24174
11.07.21.2012	4	Gampong	Trieng Cudo Tunong	24174
11.07.21.2013	4	Gampong	Mampree	24174
11.07.21.2014	4	Gampong	Daya Baroh	24174
11.07.21.2015	4	Gampong	Daya Teungoh	24174
11.07.21.2016	4	Gampong	Dayah Kampong Baro	24174
11.07.21.2017	4	Gampong	Dayah Cot	24174
11.07.21.2018	4	Gampong	Blang Rukui	24174
11.07.21.2019	4	Gampong	Panton Bunot	24174
11.07.22	3	Kecamatan	Keumala	
11.07.22.2001	4	Gampong	U Gadeng	24165
11.07.22.2002	4	Gampong	Kumbang	24165
11.07.22.2003	4	Gampong	Sagoe	24165
11.07.22.2004	4	Gampong	Dayah Keumala	24165
11.07.22.2005	4	Gampong	Jujiem	24165
11.07.22.2006	4	Gampong	Rheng	24165
11.07.22.2007	4	Gampong	Cot Nuran	24165
11.07.22.2008	4	Gampong	Pulo Pantee	24165
11.07.22.2009	4	Gampong	Pulo Teungoh	24165
11.07.22.2010	4	Gampong	Asan Nicah	24165
11.07.22.2011	4	Gampong	Papeun	24165
11.07.22.2012	4	Gampong	Pulo Seupeng	24165
11.07.22.2013	4	Gampong	Mesjid Nicah	24165
11.07.22.2014	4	Gampong	Tunong	24165
11.07.22.2015	4	Gampong	Pako	24165
11.07.22.2016	4	Gampong	Pulo Baro	24165
11.07.22.2017	4	Gampong	Cot Kreh	24165
11.07.22.2031	4	Gampong	Pulo Cahi	24165
11.07.24	3	Kecamatan	Mutiara Timur	
11.07.24.2001	4	Gampong	Baroh	24173
11.07.24.2002	4	Gampong	Alue Jojo	24173
11.07.24.2003	4	Gampong	Kampong Cot Usi	24173
11.07.24.2004	4	Gampong	Dayah Usi	24173
11.07.24.2005	4	Gampong	Paloh Lhok Usi	24173
11.07.24.2006	4	Gampong	Campli Usi	24173
11.07.24.2007	4	Gampong	Mee Tanjong	24173
11.07.24.2008	4	Gampong	Mesjid Usi	24173
11.07.24.2009	4	Gampong	Paloh Raya	24173
11.07.24.2010	4	Gampong	Nibong	24173
11.07.24.2011	4	Gampong	Baro Ujong Rimba	24173
11.07.24.2012	4	Gampong	Rinti	24173
11.07.24.2013	4	Gampong	Didoh	24173
11.07.24.2014	4	Gampong	Meugit	24173
11.07.24.2015	4	Gampong	Empeh	24173
11.07.24.2016	4	Gampong	Blang Riek	24173
11.07.24.2017	4	Gampong	Bale Ujong Rimba	24173
11.07.24.2018	4	Gampong	Mon Ara	24173
11.07.24.2019	4	Gampong	Kulam Ara	24173
11.07.24.2020	4	Gampong	Blangon Basah	24173
11.07.24.2021	4	Gampong	Rambong	24173
11.07.24.2022	4	Gampong	Kampong Lada	24173
11.07.24.2023	4	Gampong	Dayah Kumba	24173
11.07.24.2024	4	Gampong	Cot Khutang	24173
11.07.24.2025	4	Gampong	Dayah Tanoh	24173
11.07.24.2026	4	Gampong	Ulee Tutue	24173
11.07.24.2027	4	Gampong	Beureueh II	24173
11.07.24.2028	4	Gampong	Mesjid Jeurat Manyang	24173
11.07.24.2029	4	Gampong	Paloh Tinggi	24173
11.07.24.2030	4	Gampong	Karieng	24173
11.07.24.2031	4	Gampong	Sagoe Tumpeun	24173
11.07.24.2032	4	Gampong	Tong Peria	24173
11.07.24.2033	4	Gampong	Tong Weng	24173
11.07.24.2034	4	Gampong	Pulo Drien	24173
11.07.24.2035	4	Gampong	Mesjid Gumpueng	24173
11.07.24.2036	4	Gampong	Ulee Gampong	24173
11.07.24.2037	4	Gampong	Barieh	24173
11.07.24.2038	4	Gampong	Jumphoh Adan	24173
11.07.24.2039	4	Gampong	Mee Adan	24173
11.07.24.2040	4	Gampong	Dayah Adan	24173
11.07.24.2041	4	Gampong	Alue Adan	24173
11.07.24.2042	4	Gampong	Rambot Adan	24173
11.07.24.2043	4	Gampong	Meucat Adan	24173
11.07.24.2044	4	Gampong	Tiba Mesjid	24173
11.07.24.2045	4	Gampong	Tiba Raya	24173
11.07.24.2046	4	Gampong	Reubat	24173
11.07.24.2047	4	Gampong	Simbe	24173
11.07.24.2048	4	Gampong	Jiem	24173
11.07.25	3	Kecamatan	Grong-Grong	
11.07.25.2001	4	Gampong	Gintong	24152
11.07.25.2002	4	Gampong	Mesjid Beureuleung	24152
11.07.25.2003	4	Gampong	Beureuleung	24152
11.07.25.2004	4	Gampong	Baroh	24152
11.07.25.2005	4	Gampong	Meunasah Mee	24152
11.07.25.2006	4	Gampong	Paya	24152
11.07.25.2007	4	Gampong	Teungoh	24152
11.07.25.2008	4	Gampong	Pangge Pilok	24152
11.07.25.2009	4	Gampong	Karieng	24152
11.07.25.2010	4	Gampong	Grong-Grong	24152
11.07.25.2011	4	Gampong	Nicah	24152
11.07.25.2012	4	Gampong	Mesjid Memeuaneuk	24152
11.07.25.2013	4	Gampong	Daka	24152
11.07.25.2014	4	Gampong	Sentosa	24152
11.07.25.2015	4	Gampong	Sukon	24152
11.07.27	3	Kecamatan	Mane	
11.07.27.2001	4	Gampong	Lutueng	24186
11.07.27.2002	4	Gampong	Blang Dalam	24186
11.07.27.2003	4	Gampong	Mane	24186
11.07.27.2004	4	Gampong	Turue Cut	24186
11.07.29	3	Kecamatan	Glumpang Baro	
11.07.29.2001	4	Gampong	U. Bungkok	24183
11.07.29.2002	4	Gampong	Meuteumpeun	24183
11.07.29.2003	4	Gampong	Kumbang Unoe	24183
11.07.29.2004	4	Gampong	Sagoe	24183
11.07.29.2005	4	Gampong	Geunteng	24183
11.07.29.2006	4	Gampong	Jurong Baro	24183
11.07.29.2007	4	Gampong	Sukon Paku	24183
11.07.29.2008	4	Gampong	Pulo Iboih	24183
11.07.29.2009	4	Gampong	Sangget	24183
11.07.29.2010	4	Gampong	Blang Baroh	24183
11.07.29.2011	4	Gampong	Manyang	24183
11.07.29.2012	4	Gampong	Pulo Panjoe	24183
11.07.29.2013	4	Gampong	Bale Gantung	24183
11.07.29.2014	4	Gampong	Daboih	24183
11.07.29.2015	4	Gampong	Seureukui Cebrek	24183
11.07.29.2016	4	Gampong	Glumpang Bungkok	24183
11.07.29.2017	4	Gampong	Ukee	24183
11.07.29.2018	4	Gampong	Kumbang Trung Campli	24183
11.07.29.2019	4	Gampong	Palong	24183
11.07.29.2020	4	Gampong	Seuke	24183
11.07.29.2021	4	Gampong	Bungong	24183
11.07.31	3	Kecamatan	Titeue	
11.07.31.2001	4	Gampong	Lingkok	24165
11.07.31.2002	4	Gampong	Pante Kulu	24165
11.07.31.2003	4	Gampong	Uke	24165
11.07.31.2004	4	Gampong	Pante Siren	24165
11.07.31.2005	4	Gampong	Pulo Raya	24165
11.07.31.2006	4	Gampong	Cut	24165
11.07.31.2007	4	Gampong	Dayah Meunara	24165
11.07.31.2008	4	Gampong	Paloh Naleung	24165
11.07.31.2009	4	Gampong	Pulo Lhoih	24165
11.07.31.2010	4	Gampong	Mesjid Tongpudeng	24165
11.07.31.2011	4	Gampong	Blang Thoe	24165
11.07.31.2012	4	Gampong	Asan Tongpudeng	24165
11.07.31.2013	4	Gampong	Alue	24165
11.08	2	Kabupaten	Aceh Utara	
11.08.01	3	Kecamatan	Baktiya	
11.08.01.2001	4	Gampong	Keude Alue Ie Puteh	24392
11.08.01.2002	4	Gampong	Meunasah Alue Ie Puteh	24392
11.08.01.2003	4	Gampong	Pucok Alue	24392
11.08.01.2004	4	Gampong	Alue Anoe Timu	24392
11.08.01.2005	4	Gampong	Alue Anoe Barat	24392
11.08.01.2006	4	Gampong	Pulo Seukee	24392
11.08.01.2007	4	Gampong	Alue Serdang	24392
11.08.01.2008	4	Gampong	Cot Mane	24392
11.08.01.2009	4	Gampong	Cot Kumbang	24392
11.08.01.2010	4	Gampong	Matang Kumbang	24392
11.08.01.2011	4	Gampong	Matang Kareung	24392
11.08.01.2012	4	Gampong	Cot Ulaya	24392
11.08.01.2013	4	Gampong	Alue Geudong	24392
11.08.01.2014	4	Gampong	Tanjong Glumpang	24392
11.08.01.2015	4	Gampong	Matang Raya Timu	24392
11.08.01.2016	4	Gampong	Matang Raya Barat	24392
11.08.01.2017	4	Gampong	Matang Kelayu	24392
11.08.01.2018	4	Gampong	Alue Buya	24392
11.08.01.2019	4	Gampong	Matang Cut	24392
11.08.01.2020	4	Gampong	Keude Panteu Breuh	24392
11.08.01.2021	4	Gampong	Meudang Ara	24392
11.08.01.2022	4	Gampong	Meunasah Bujok	24392
11.08.01.2023	4	Gampong	Alue Dama	24392
11.08.01.2024	4	Gampong	Cot Ara	24392
11.08.01.2025	4	Gampong	Rambong Dalam	24392
11.08.01.2026	4	Gampong	Meunasah Geudong	24392
11.08.01.2027	4	Gampong	Alue Keutapang	24392
11.08.01.2028	4	Gampong	Krueng Lingka Barat	24392
11.08.01.2029	4	Gampong	Krueng Lingka Timu	24392
11.08.01.2030	4	Gampong	Alue Jamok	24392
11.08.01.2031	4	Gampong	Alue Bili Geulumpang	24392
11.08.01.2032	4	Gampong	Lhok Seutuy	24392
11.08.01.2033	4	Gampong	Alue Bili Rayeuk	24392
11.08.01.2034	4	Gampong	Keude Menjee IV	24392
11.08.01.2035	4	Gampong	Glumpang Bungkok	24392
11.08.01.2036	4	Gampong	Matang Rawa	24392
11.08.01.2037	4	Gampong	Glumpang Samlakoe	24392
11.08.01.2038	4	Gampong	Arongan Lise	24392
11.08.01.2039	4	Gampong	Matang Reudeup	24392
11.08.01.2040	4	Gampong	Matang Manyam	24392
11.08.01.2041	4	Gampong	Matang Ulim	24392
11.08.01.2042	4	Gampong	Matang Beuringen	24392
11.08.01.2043	4	Gampong	Cot Manyang	24392
11.08.01.2044	4	Gampong	Alue Ie Tarek	24392
11.08.01.2045	4	Gampong	Alue Rambong	24392
11.08.01.2046	4	Gampong	Matang Linya	24392
11.08.01.2047	4	Gampong	Matang Lawang	24392
11.08.01.2048	4	Gampong	Glumpang Payong	24392
11.08.01.2049	4	Gampong	Mon Sukon	24392
11.08.01.2050	4	Gampong	Lueng Bata	24392
11.08.01.2051	4	Gampong	Ceumpeudak	24392
11.08.01.2052	4	Gampong	Buket Dara Baro	24392
11.08.01.2053	4	Gampong	Matang Pineung	24392
11.08.01.2054	4	Gampong	Matang Baro	24392
11.08.01.2055	4	Gampong	Ujong Dama	24392
11.08.01.2056	4	Gampong	Babussalam	24392
11.08.01.2057	4	Gampong	Cinta Makmur	24392
11.08.02	3	Kecamatan	Dewantara	
11.08.02.2001	4	Gampong	Keude Krueng Geukuh	24354
11.08.02.2002	4	Gampong	Tambon Baroh	24354
11.08.02.2003	4	Gampong	Tambon Tunong	24354
11.08.02.2004	4	Gampong	Paloh Gadeng	24354
11.08.02.2005	4	Gampong	Paloh Lada	24354
11.08.02.2006	4	Gampong	Uteun Geulinggang	24354
11.08.02.2007	4	Gampong	Pulo Rungkom	24354
11.08.02.2008	4	Gampong	Paloh Igeuh	24354
11.08.02.2009	4	Gampong	Bangka Jaya	24354
11.08.02.2010	4	Gampong	Ulee Pulo	24354
11.08.02.2011	4	Gampong	Ulee Reuleung	24354
11.08.02.2012	4	Gampong	Geulumpang Sulu Timu	24354
11.08.02.2013	4	Gampong	Geulumpang Sulu Barat	24354
11.08.02.2014	4	Gampong	Bluka Teubai	24354
11.08.02.2015	4	Gampong	Lancang Barat	24354
11.08.03	3	Kecamatan	Kuta Makmur	
11.08.03.2001	4	Gampong	Meunasah Blang Ara	24371
11.08.03.2002	4	Gampong	Meunasah Buket	24371
11.08.03.2003	4	Gampong	Blang Talon	24371
11.08.03.2004	4	Gampong	Cot Rheu	24371
11.08.03.2005	4	Gampong	Krueng Manyang	24371
11.08.03.2006	4	Gampong	Bayu	24371
11.08.03.2007	4	Gampong	Blang Ado	24371
11.08.03.2008	4	Gampong	Dayah Meunara	24371
11.08.03.2009	4	Gampong	Meunasah Kumbang	24371
11.08.03.2010	4	Gampong	Meunye Cut Bahagia	24371
11.08.03.2011	4	Gampong	Lhok Jok	24371
11.08.03.2012	4	Gampong	Alue Rambee	24371
11.08.03.2013	4	Gampong	Blang Riek	24371
11.08.03.2014	4	Gampong	Cempeudak	24371
11.08.03.2015	4	Gampong	Seuneubok Drien	24371
11.08.03.2016	4	Gampong	Cot Merbo	24371
11.08.03.2017	4	Gampong	Keude Blang Ara	24371
11.08.03.2018	4	Gampong	Keude Krueng	24371
11.08.03.2019	4	Gampong	Krueng Seunong	24371
11.08.03.2020	4	Gampong	Pulo Iboih	24371
11.08.03.2021	4	Gampong	Blang Gurah	24371
11.08.03.2022	4	Gampong	Guha Ulue	24371
11.08.03.2023	4	Gampong	Ceumeucet	24371
11.08.03.2024	4	Gampong	Pulo Barat	24371
11.08.03.2025	4	Gampong	Pulo Rayeuk	24371
